search_id,user_id,search_query,search_date,results_returned,clicked_result_position,device_type,search_duration_seconds,had_typo,used_filters,location_country
search_013554,user_07027,christmas movies,2025-04-28,32,4,Mobile,27.6,False,False,Canada
search_013555,user_01467,documentaries,2025-10-07,21,,Mobile,32.7,False,False,USA
search_013556,user_06848,shows with strong female leads,2025-08-01,50,5,Tablet,13.9,False,False,USA
search_013557,user_07879,biographies,2025-07-03,70,,Mobile,65.4,False,False,Canada
search_013558,user_00028,true crime,2024-02-11,28,,Tablet,6.5,False,False,USA
search_013559,user_02537,halloween movies,2025-01-30,77,,Tablet,13.5,False,False,Canada
search_013560,user_08903,comedy shows,2024-02-03,49,,Laptop,21.8,False,False,USA
search_013561,user_02503,action movies,2025-09-20,19,1,Smart TV,26.1,False,False,Canada
search_013562,user_02733,netflix originals,2024-08-08,59,6,Mobile,6.5,False,False,USA
search_013563,user_04603,action movies,2025-06-15,95,,Laptop,43.6,True,False,USA
search_013564,user_08825,stand up comedy,2025-09-29,37,9,Smart TV,12.6,False,False,USA
search_013565,user_06168,documentaries,2024-09-01,44,,Mobile,37.3,False,False,USA
search_013566,user_08322,trending now,2024-07-26,93,,Laptop,15.3,False,False,USA
search_013567,user_09884,travel documentaries,2025-02-21,51,2,Smart TV,10.3,True,False,Canada
search_013568,user_06452,drama series,2025-04-04,90,10,Tablet,2.8,False,False,USA
search_013569,user_03972,new releases,2024-10-26,46,7,Mobile,14.0,False,True,USA
search_013570,user_05389,christmas movies,2024-05-02,52,,Smart TV,31.8,False,True,Canada
search_013571,user_03192,series with only one season,2024-06-06,49,,Mobile,16.4,False,False,USA
search_013572,user_05835,netflix originals,2025-11-10,8,,Tablet,22.7,False,False,Canada
search_013573,user_00848,thriller series,2024-01-04,12,,Tablet,20.2,False,True,USA
search_013574,user_06113,drama series,2024-08-02,55,,Tablet,11.7,False,False,USA
search_013575,user_06471,superhero movies,2025-08-04,70,7,Laptop,21.0,False,False,USA
search_013576,user_07173,comedy shows,2024-06-20,20,1,Laptop,25.5,False,False,USA
search_013577,user_09868,family movies,2024-11-04,13,8,Mobile,21.5,False,True,USA
search_013578,user_02556,action movies,2025-03-08,42,1,Laptop,63.2,True,True,USA
search_013579,user_09032,biographies,2024-09-29,41,,Smart TV,31.4,True,False,USA
search_013580,user_05001,war movies,2025-03-08,66,4,Smart TV,28.6,False,False,USA
search_013581,user_05369,netflix originals,2025-03-03,23,,Smart TV,55.3,False,True,USA
search_013582,user_05031,drama series,2025-05-10,7,9,Tablet,12.2,False,False,USA
search_013583,user_02163,christmas movies,2025-02-24,100,7,Smart TV,66.4,False,False,Canada
search_013584,user_00060,true crime,2025-08-03,3,,Smart TV,11.2,False,False,Canada
search_013585,user_05903,comedy shows,2025-09-20,17,,Laptop,11.3,False,False,USA
search_013586,user_02055,superhero movies,2024-03-29,0,6,Mobile,4.6,True,False,USA
search_013587,user_04160,trending now,2024-08-27,32,,Laptop,15.4,False,True,Canada
search_013588,user_00727,thriller series,2024-02-07,14,9,Mobile,8.4,False,False,USA
search_013589,user_01864,travel documentaries,2024-06-05,29,1,Mobile,,False,False,Canada
search_013590,user_04511,animated shows,2025-04-30,58,,Laptop,18.3,True,False,Canada
search_013591,user_03601,true crime,2024-09-09,32,,Laptop,2.1,False,False,USA
search_013592,user_02205,trending now,2024-11-17,100,3,Tablet,30.5,False,False,USA
search_013593,user_02453,christmas movies,2024-06-24,89,1,Mobile,12.7,False,False,USA
search_013594,user_07630,classic movies,2024-03-26,8,2,Tablet,43.4,False,False,Canada
search_013595,user_08969,netflix originals,2025-10-05,34,,Smart TV,27.5,False,False,Canada
search_013596,user_00916,new releases,2024-09-05,66,6,Smart TV,10.4,False,False,USA
search_013597,user_01177,halloween movies,2025-01-21,81,1,Mobile,17.3,False,False,USA
search_013598,user_03280,war movies,2024-12-30,37,,Laptop,25.2,False,False,USA
search_013599,user_04954,drama series,2025-02-07,56,,Laptop,21.6,True,False,USA
search_013600,user_05565,movies based on true stories,2024-03-07,82,9,Mobile,77.5,False,True,Canada
search_013601,user_00701,war movies,2024-08-01,61,,Mobile,10.3,False,True,USA
search_013602,user_02457,halloween movies,2024-06-13,9,,Smart TV,38.1,False,False,USA
search_013603,user_02578,true crime,2024-01-30,88,7,Tablet,25.1,True,False,USA
search_013604,user_00180,biographies,2024-10-11,21,,Smart TV,,False,True,USA
search_013605,user_05674,movies like stranger things,2025-10-05,26,,Tablet,,True,True,USA
search_013606,user_04499,biographies,2025-06-15,95,,Laptop,13.6,False,False,Canada
search_013607,user_08849,horror movies,2024-07-07,46,8,Mobile,22.8,False,False,USA
search_013608,user_09090,halloween movies,2024-07-28,78,7,Smart TV,11.8,False,False,USA
search_013609,user_01097,documentaries,2025-04-12,18,10,Mobile,49.5,False,False,USA
search_013610,user_09616,comedy shows,2024-01-18,71,7,Laptop,3.1,False,True,USA
search_013611,user_06983,family movies,2024-03-11,93,,Tablet,56.8,False,False,USA
search_013612,user_01674,action movies,2024-07-11,85,,Smart TV,10.7,False,False,Canada
search_013613,user_05564,shows with strong female leads,2024-01-26,25,7,Smart TV,,False,False,USA
search_013614,user_09326,comedy shows,2024-08-17,95,2,Laptop,14.0,False,False,USA
search_013615,user_04490,action movies,2025-10-01,64,,Mobile,20.7,True,False,USA
search_013616,user_00355,classic movies,2024-02-03,71,,Laptop,46.0,False,False,USA
search_013617,user_00044,shows with strong female leads,2025-11-22,24,,Mobile,11.2,False,True,USA
search_013618,user_01603,documentaries,2024-07-02,53,,Smart TV,14.1,False,True,USA
search_013619,user_09063,true crime,2024-03-08,8,5,Laptop,32.2,False,False,USA
search_013620,user_03057,romantic comedies,2024-04-28,37,,Laptop,16.4,False,False,USA
search_013621,user_00316,war movies,2025-07-11,42,4,Smart TV,39.2,False,False,Canada
search_013622,user_05250,short episodes under 30 minutes,2025-04-22,7,,Smart TV,6.3,False,True,USA
search_013623,user_05250,true crime,2025-01-21,69,1,Tablet,40.1,False,True,Canada
search_013624,user_00611,animated shows,2024-12-08,75,,Tablet,11.0,False,False,USA
search_013625,user_08282,thriller series,2025-02-10,62,,Mobile,14.8,True,False,Canada
search_013626,user_01668,movies like stranger things,2024-05-23,81,10,Laptop,14.7,False,True,USA
search_013627,user_02854,award winning documentaries,2024-03-16,42,10,Tablet,40.9,False,False,USA
search_013628,user_03862,korean drama,2024-06-28,26,3,Laptop,22.7,False,False,USA
search_013629,user_09638,shows with strong female leads,2024-12-20,52,,Laptop,9.5,True,False,USA
search_013630,user_00472,stand up comedy,2025-04-25,21,7,Laptop,5.5,False,False,Canada
search_013631,user_03152,christmas movies,2024-05-03,71,,Laptop,17.9,False,True,USA
search_013632,user_05073,superhero movies,2024-03-09,20,,Tablet,8.0,True,False,USA
search_013633,user_08342,sci-fi,2024-11-28,18,6,Smart TV,19.5,False,True,USA
search_013634,user_04524,movies based on true stories,2024-11-07,19,1,Smart TV,13.6,False,True,USA
search_013635,user_04794,action movies,2025-08-29,36,,Tablet,25.9,False,False,Canada
search_013636,user_01877,war movies,2024-04-13,36,9,Laptop,27.7,False,False,USA
search_013637,user_00091,stand up comedy,2024-10-28,39,,Tablet,62.8,False,True,Canada
search_013638,user_05083,christmas movies,2025-01-27,95,,Laptop,55.6,False,False,USA
search_013639,user_09257,best movies 2024,2025-02-17,51,5,Laptop,7.8,False,False,Canada
search_013640,user_03420,horror movies,2025-01-27,63,,Laptop,12.9,False,False,USA
search_013641,user_08659,series with only one season,2024-12-05,64,,Mobile,5.0,False,False,USA
search_013642,user_09375,animated shows,2025-11-06,98,,Mobile,16.1,False,True,USA
search_013643,user_09088,korean drama,2024-08-10,47,,Tablet,25.8,False,False,USA
search_013644,user_09348,sci-fi,2024-01-30,35,6,Smart TV,23.7,False,True,USA
search_013645,user_09840,christmas movies,2024-07-24,93,,Laptop,13.2,True,False,USA
search_013646,user_04757,movies like stranger things,2025-01-11,63,8,Tablet,30.1,True,False,USA
search_013647,user_04946,animated shows,2024-04-08,88,8,Tablet,14.9,False,False,USA
search_013648,user_08842,music documentaries,2025-06-05,66,6,Laptop,40.2,False,False,Canada
search_013649,user_04994,trending now,2025-10-26,29,,Laptop,24.9,False,False,USA
search_013650,user_04568,animated shows,2025-11-08,55,6,Laptop,17.6,False,True,Canada
search_013651,user_02576,short episodes under 30 minutes,2024-12-08,67,,Smart TV,14.1,False,False,Canada
search_013652,user_00228,travel documentaries,2025-03-02,88,,Laptop,29.8,False,True,USA
search_013653,user_07670,romantic comedies,2025-11-18,83,2,Tablet,5.5,False,False,Canada
search_013654,user_07129,trending now,2024-08-22,42,3,Laptop,28.0,False,False,Canada
search_013655,user_08267,series with only one season,2024-11-30,75,6,Tablet,5.9,False,False,USA
search_013656,user_04327,classic movies,2025-10-14,57,8,Smart TV,11.0,False,True,USA
search_013657,user_08310,music documentaries,2025-02-01,24,1,Smart TV,18.2,True,False,USA
search_013658,user_03405,sci-fi,2025-05-17,70,,Tablet,12.5,False,True,USA
search_013659,user_03822,animated shows,2025-02-21,39,,Mobile,12.5,False,False,USA
search_013660,user_01328,action movies,2025-10-16,74,,Mobile,20.5,False,False,USA
search_013661,user_04481,superhero movies,2024-07-19,92,8,Smart TV,8.4,False,True,USA
search_013662,user_07559,christmas movies,2025-07-28,59,10,Tablet,9.8,False,False,Canada
search_013663,user_01574,netflix originals,2024-06-18,9,,Tablet,24.3,False,True,USA
search_013664,user_03924,documentaries,2025-10-24,50,6,Laptop,30.7,False,True,USA
search_013665,user_04620,superhero movies,2025-08-08,84,6,Tablet,19.8,True,False,USA
search_013666,user_09312,sci-fi,2024-11-26,81,6,Mobile,7.7,True,True,USA
search_013667,user_00663,animated shows,2024-07-14,33,,Laptop,16.5,False,False,Canada
search_013668,user_08407,best movies 2024,2025-08-26,55,,Laptop,,False,False,USA
search_013669,user_07202,animated shows,2025-11-08,27,1,Tablet,27.5,False,False,USA
search_013670,user_07905,movies based on true stories,2025-06-12,66,1,Smart TV,25.8,False,False,USA
search_013671,user_00101,romantic comedies,2024-04-17,7,6,Mobile,16.3,True,True,Canada
search_013672,user_02926,travel documentaries,2025-10-01,97,,Laptop,2.1,False,False,Canada
search_013673,user_03093,stand up comedy,2024-03-31,25,6,Smart TV,29.4,False,True,USA
search_013674,user_08130,biographies,2025-03-23,61,7,Tablet,8.9,False,False,Canada
search_013675,user_02461,travel documentaries,2025-09-27,11,,Laptop,4.2,True,False,Canada
search_013676,user_08682,award winning documentaries,2024-02-02,87,1,Smart TV,17.5,False,False,Canada
search_013677,user_03960,new releases,2024-01-13,69,4,Laptop,21.3,False,True,Canada
search_013678,user_05640,movies like stranger things,2024-09-20,3,1,Laptop,43.3,True,False,USA
search_013679,user_02128,movies based on true stories,2025-12-25,78,,Mobile,28.7,False,True,Canada
search_013680,user_05246,horror movies,2025-09-06,39,9,Mobile,16.3,False,False,USA
search_013681,user_02974,series with only one season,2024-02-07,73,5,Mobile,15.1,False,False,USA
search_013682,user_02783,horror movies,2024-09-14,95,,Tablet,23.6,False,False,Canada
search_013683,user_00050,thriller series,2024-09-30,100,,Tablet,9.5,False,True,USA
search_013684,user_00747,stand up comedy,2025-10-22,31,7,Tablet,14.3,False,False,USA
search_013685,user_01939,classic movies,2025-10-01,61,10,Laptop,13.3,False,False,USA
search_013686,user_09955,biographies,2024-05-27,2,,Tablet,18.0,False,False,Canada
search_013687,user_08731,best movies 2024,2024-08-19,35,7,Laptop,6.3,False,False,USA
search_013688,user_01063,sci-fi,2025-11-28,66,,Mobile,24.4,False,True,USA
search_013689,user_05404,movies like stranger things,2025-10-02,29,2,Laptop,21.1,False,False,USA
search_013690,user_00102,stand up comedy,2024-09-14,46,,Smart TV,68.0,False,True,USA
search_013691,user_09850,comedy shows,2024-03-13,7,,Smart TV,5.4,False,False,Canada
search_013692,user_06160,comedy shows,2024-09-04,100,5,Laptop,10.4,False,False,USA
search_013693,user_03589,sci-fi,2024-05-23,41,8,Smart TV,7.6,True,False,USA
search_013694,user_05143,new releases,2024-11-02,84,,Tablet,4.2,False,False,USA
search_013695,user_05708,halloween movies,2024-01-05,39,,Tablet,23.6,False,False,USA
search_013696,user_02937,true crime,2025-12-11,68,6,Laptop,17.2,False,False,Canada
search_013697,user_01439,classic movies,2024-11-23,80,3,Laptop,16.0,False,False,Canada
search_013698,user_05488,family movies,2025-03-14,25,9,Mobile,5.8,False,True,Canada
search_013699,user_02081,sci-fi,2025-12-28,10,9,Mobile,23.3,False,False,Canada
search_013700,user_08254,drama series,2024-03-16,83,,Laptop,,True,False,Canada
search_013701,user_00154,comedy shows,2025-10-23,62,5,Laptop,40.7,False,False,Canada
search_013702,user_03451,romantic comedies,2024-10-27,100,,Smart TV,19.3,True,False,USA
search_013703,user_07404,documentaries,2024-04-06,32,,Mobile,11.7,True,False,Canada
search_013704,user_06617,trending now,2024-03-27,15,2,Tablet,17.0,False,False,Canada
search_013705,user_09046,trending now,2024-04-22,18,,Laptop,1.0,False,False,USA
search_013706,user_00256,netflix originals,2024-02-27,38,4,Laptop,46.6,False,False,Canada
search_013707,user_06218,war movies,2024-02-25,84,,Laptop,10.0,True,True,USA
search_013708,user_03859,family movies,2024-01-15,91,1,Tablet,24.8,False,False,Canada
search_013709,user_02506,christmas movies,2025-02-19,14,9,Smart TV,3.4,False,False,USA
search_013710,user_07435,drama series,2024-10-10,87,,Tablet,45.6,False,False,USA
search_013711,user_08841,comedy shows,2024-07-01,55,,Laptop,26.4,True,True,USA
search_013712,user_00976,true crime,2024-08-14,45,10,Smart TV,10.4,False,True,Canada
search_013713,user_03875,superhero movies,2025-06-03,64,5,Mobile,17.7,False,True,USA
search_013714,user_02389,classic movies,2024-07-04,18,,Smart TV,2.2,False,False,Canada
search_013715,user_06640,classic movies,2025-03-29,13,3,Mobile,8.5,False,False,USA
search_013716,user_01217,sci-fi,2024-05-17,92,7,Laptop,15.2,False,False,Canada
search_013717,user_05542,stand up comedy,2024-06-04,28,8,Laptop,19.0,False,True,USA
search_013718,user_05977,sci-fi,2024-10-01,67,,Laptop,6.5,False,False,USA
search_013719,user_07174,action movies,2024-03-10,7,,Tablet,27.1,False,False,Canada
search_013720,user_08242,family movies,2024-05-10,61,3,Tablet,19.3,False,True,USA
search_013721,user_02830,documentaries,2024-02-11,27,,Tablet,40.5,False,False,USA
search_013722,user_04324,biographies,2024-09-15,28,2,Laptop,,False,True,USA
search_013723,user_05050,horror movies,2025-08-18,58,,Smart TV,31.9,False,False,USA
search_013724,user_05708,true crime,2025-10-31,80,1,Mobile,9.1,False,False,USA
search_013725,user_06415,war movies,2024-05-29,4,,Laptop,6.9,False,False,USA
search_013726,user_05284,animated shows,2024-06-15,3,,Mobile,13.6,False,False,USA
search_013727,user_05601,classic movies,2025-04-11,37,1,Tablet,30.4,False,False,Canada
search_013728,user_04129,drama series,2024-09-17,15,10,Laptop,16.4,False,False,Canada
search_013729,user_09873,classic movies,2025-07-15,5,,Tablet,27.7,False,True,Canada
search_013730,user_06945,music documentaries,2025-01-30,12,4,Smart TV,25.7,True,True,USA
search_013731,user_01500,netflix originals,2024-04-30,79,,Laptop,17.4,True,True,USA
search_013732,user_01784,animated shows,2024-06-26,67,9,Smart TV,7.5,False,False,USA
search_013733,user_06275,netflix originals,2025-09-08,91,10,Mobile,16.0,False,False,USA
search_013734,user_09027,superhero movies,2024-07-13,79,,Tablet,14.7,False,False,Canada
search_013735,user_04887,drama series,2025-02-11,56,,Tablet,3.4,False,True,USA
search_013736,user_03520,comedy shows,2025-04-01,49,9,Mobile,2.9,False,True,Canada
search_013737,user_04770,superhero movies,2024-11-27,100,,Laptop,44.9,False,False,Canada
search_013738,user_05069,korean drama,2024-09-11,10,5,Laptop,9.7,False,False,USA
search_013739,user_04373,animated shows,2024-05-27,88,,Laptop,8.6,False,False,USA
search_013740,user_02283,halloween movies,2024-07-04,93,,Smart TV,9.9,False,False,Canada
search_013741,user_09080,travel documentaries,2025-12-31,59,4,Tablet,13.4,False,False,USA
search_013742,user_09145,music documentaries,2025-01-25,1,,Laptop,46.7,False,True,USA
search_013743,user_07669,stand up comedy,2024-12-18,48,,Mobile,38.0,True,False,USA
search_013744,user_06690,documentaries,2024-10-31,97,,Smart TV,25.5,False,True,USA
search_013745,user_06524,stand up comedy,2025-02-22,34,3,Smart TV,48.7,False,True,Canada
search_013746,user_07807,korean drama,2025-02-18,51,10,Laptop,15.5,False,False,Canada
search_013747,user_04481,family movies,2025-05-15,41,,Mobile,63.1,False,True,Canada
search_013748,user_07580,short episodes under 30 minutes,2025-01-17,57,8,Smart TV,13.2,False,False,USA
search_013749,user_05648,music documentaries,2024-05-14,61,,Smart TV,18.7,True,False,Canada
search_013750,user_09122,classic movies,2025-01-15,96,,Smart TV,13.6,False,False,USA
search_013751,user_09913,family movies,2025-10-25,79,,Tablet,7.6,False,False,Canada
search_013752,user_06731,action movies,2025-05-21,61,,Tablet,40.0,False,True,USA
search_013753,user_02548,action movies,2025-09-23,58,,Tablet,13.0,False,False,Canada
search_013754,user_09317,halloween movies,2025-05-23,79,10,Tablet,3.5,False,False,Canada
search_013755,user_06420,comedy shows,2024-09-08,99,,Mobile,5.2,False,True,Canada
